AuthorId,RecipeId,Time,HighCalories,LowFat,HighFiber
2954161D,342234,1798,1.0,0,1
1800395424D,128586,1800,0.0,1,0
2001229688E,27714,3000,1.0,0,0
2000909705D,150863,3601,0.0,1,1
1473682D,122851,3899,0.0,0,0
477890C,4945,4079,0.0,1,0
352042D,288252,3599,1.0,0,0
1353447E,10733,899,0.0,0,1
11778155B,50684,10200,1.0,0,0
1593230B,309754,900,0.0,0,0
2002228460A,16489,3599,1.0,0,0
396399A,172190,2699,1.0,1,1
1802968100B,16320,26399,0.0,0,0
415084C,443758,600,1.0,1,0
104168A,269456,6000,0.0,1,0
604180B,43509,2399,0.0,0,0
46140072E,226218,2099,1.0,0,0
818125A,274796,1198,1.0,0,1
1481359E,273322,3598,0.0,0,0
1994044C,146708,899,1.0,0,1
2000827979A,180569,1200,1.0,0,1
324058E,181186,2999,1.0,1,0
87322A,299075,899,1.0,0,0
2599057E,2886,4200,0.0,0,0
468627C,43119,1200,1.0,1,1
1664729A,87380,2399,0.0,0,1
2001469857D,111370,5402,1.0,0,0
1509318C,53326,3900,1.0,0,1
412493B,464936,4499,0.0,0,1
1605000E,123854,2397,0.0,0,1
2002291849C,121676,13498,1.0,1,1
2000271130C,165604,2100,1.0,0,1
2954161D,90322,8100,0.0,0,0
2001420146C,239801,22200,1.0,0,0
100039D,110604,4500,0.0,1,0
2002640861B,21812,3000,1.0,1,0
1454516E,28768,3900,0.0,0,0
1664729A,31209,2939,0.0,0,0
181303B,38644,2102,1.0,1,0
1641677A,55661,2399,0.0,0,0
2002255005C,386187,2400,0.0,0,0
2001266365A,232487,2698,0.0,1,1
123251C,159084,4799,1.0,1,0
115830A,7949,479,0.0,1,0
1802687140D,210577,3299,0.0,0,1
1930181E,186122,8399,1.0,1,0
2001755546C,97838,3599,0.0,0,0
2239844D,307752,1200,1.0,0,0
1360142C,405150,1199,0.0,0,1
251653C,242760,2098,1.0,0,0
673686E,2886,4200,1.0,1,0
244944C,221003,2100,0.0,0,0
149342E,159900,7200,0.0,1,0
2002207149B,39681,2100,1.0,0,1
1803163461D,95266,1800,0.0,0,1
1112647B,350006,36898,1.0,1,0
2122172E,291607,2701,1.0,0,1
754183D,268266,1201,0.0,0,1
2002182308B,89343,902,0.0,1,1
1696072E,93886,3599,0.0,1,0
2001500490C,384019,4500,1.0,0,0
2000234778D,432677,599,0.0,1,0
744139A,9351,300,1.0,1,0
2001475179A,90000,4201,0.0,0,0
1800084720A,242319,1799,0.0,0,1
456221D,31690,298,1.0,1,1
765130E,137725,3599,1.0,0,0
109527D,171309,301,1.0,0,0
506938C,9351,300,0.0,0,0
2002025156D,199376,1799,0.0,1,0
1641544D,822,1498,0.0,1,0
45260650A,10889,360,1.0,0,0
1648746C,284370,11700,0.0,0,0
1802651165E,238039,2699,1.0,0,1
2002430634A,30454,2698,0.0,1,0
546022E,155248,2399,1.0,0,1
2002574903B,80336,19800,0.0,1,1
40602231C,291562,6900,1.0,0,0
235769C,224213,3600,1.0,0,1
1802096105E,58841,4499,0.0,0,0
250965B,52147,1800,0.0,0,0
2000755621E,135850,4200,0.0,0,0
105342C,356811,1500,1.0,1,0
4203D,235909,4199,1.0,0,0
1802621351C,384111,2399,0.0,0,0
1800303680E,88585,1020,1.0,0,1
123184D,139654,1799,0.0,0,1
346515E,297,1201,1.0,1,0
2000319050E,155018,5400,0.0,0,1
1157454C,134448,901,0.0,0,0
974665A,543,2400,0.0,1,0
343497E,272815,5399,1.0,0,0
263798E,36023,598,1.0,0,0
54175D,265826,2400,1.0,0,0
2725534C,95222,30600,0.0,0,1
1094430A,13982,3599,0.0,0,0
1625155A,156363,300,1.0,0,0
918333D,178604,2700,0.0,1,0
2861043C,145493,3900,1.0,0,0
2002169292E,209168,1199,0.0,1,0
2539154C,166786,297,1.0,1,0
2735701C,47937,4499,0.0,1,0
493556C,123304,3601,0.0,0,1
2001495940A,60316,2099,0.0,0,0
634454D,41798,87600,0.0,0,0
1803536402A,149376,2399,0.0,1,0
347722E,302915,2701,1.0,1,1
7619B,164886,1200,0.0,0,0
2001929566A,114575,16799,0.0,1,0
2001517317E,47612,2099,1.0,0,1
2425149D,384977,3900,0.0,0,1
2002235461E,137539,899,0.0,0,0
67613A,191198,1201,1.0,0,0
890592D,212682,1318,1.0,0,0
2002619997B,269925,3298,0.0,1,0
148712C,78099,7199,0.0,0,0
2000279861D,95086,4202,0.0,0,1
1145523B,86516,1201,0.0,1,1
239976B,32015,3301,0.0,1,0
2001127421B,112475,2100,1.0,0,0
1145789C,131505,1380,1.0,0,0
823042B,78088,1498,0.0,0,0
874593A,174337,29400,0.0,0,1
2000260421B,43331,4801,0.0,1,0
2001576926C,28467,900,0.0,1,1
1924221A,31560,899,1.0,1,1
938954A,251801,1799,1.0,0,0
2001068220B,99476,3901,1.0,1,0
2901039E,187362,1499,1.0,0,0
257158A,308956,2699,1.0,0,0
1320838D,112082,4499,0.0,0,1
1800048375D,249585,2999,0.0,0,0
1059197A,80667,1499,1.0,0,0
2002737091D,79867,1799,1.0,0,1
1345904A,108375,2099,1.0,0,1
1316717E,536,3600,0.0,0,1
471937A,12967,1499,1.0,1,0
2002746381E,30887,2998,0.0,0,0
488773C,191134,2698,1.0,0,1
2000455208C,16587,15001,0.0,0,0
2742639D,10876,4800,1.0,1,0
48105E,39087,599,1.0,0,1
521247B,31672,7200,1.0,0,1
5793C,23622,2099,0.0,0,0
1802417455D,56748,4501,0.0,1,0
2002589245A,390982,3300,0.0,0,0
2001336882B,16911,3900,0.0,0,1
1834997D,271613,2401,0.0,0,1
2757055B,241139,4199,1.0,1,0
1802544953D,35950,299,1.0,0,1
1803033277C,43850,600,1.0,0,0
2002028738E,83418,2699,0.0,0,0
1434938C,16887,1499,1.0,1,1
1434833C,30008,1920,0.0,1,1
2001767527C,187372,1199,0.0,0,0
266270B,125399,600,0.0,0,1
73469B,76732,1802,0.0,0,0
1472978C,42203,4200,1.0,0,1
2335997E,355804,1499,0.0,1,1
829745A,206070,3300,0.0,0,0
2001992223D,72467,899,0.0,0,0
2001412817C,254777,3602,0.0,0,0
1368500A,108364,2097,1.0,0,0
2000707901D,149761,29099,1.0,1,0
2001774287B,67256,2398,1.0,0,0
2000490943E,375927,720,0.0,0,0
852331B,66157,1500,1.0,1,1
2000447762E,215988,16200,0.0,0,1
2001644230D,67426,3299,0.0,1,0
1222368B,329993,1800,0.0,0,0
2001191680B,88243,1499,0.0,1,1
1575364A,186273,3601,0.0,0,1
1084156A,169052,3238,0.0,1,1
1190426C,431612,3299,0.0,0,0
2941563D,13750,1681,0.0,0,0
104168A,132032,2099,0.0,0,0
413019B,182471,2399,0.0,0,0
2001960442D,458339,299,1.0,1,0
101828D,61632,5100,0.0,0,0
7513592A,241027,1320,1.0,0,1
2001978112B,2772,3600,0.0,1,0
2000469089C,26949,779,0.0,0,0
163672D,8097,1498,0.0,0,1
2870195C,155963,4800,0.0,0,1
67613A,96467,600,1.0,0,0
2002027797C,533821,3599,1.0,0,0
514750D,168047,10801,0.0,1,1
1997882E,192707,1500,0.0,1,0
1973024D,348652,5400,0.0,0,1
1803511504A,279456,898,0.0,0,0
225722C,45437,3600,1.0,0,1
2577188D,457443,899,0.0,0,0
682948A,31930,3902,0.0,1,0
869436A,108524,601,1.0,0,0
2000285999D,48907,2998,0.0,1,0
2001520345C,84270,4799,0.0,1,0
2000447332E,108572,3300,0.0,0,0
2865154B,236710,1499,0.0,1,0
685080E,7678,899,0.0,0,0
2002632319B,418309,15299,0.0,1,1
1086563E,18950,3000,0.0,0,0
2001968091D,310322,2940,0.0,0,0
2002263657E,252224,8400,1.0,0,0
2002396A,44468,6299,1.0,0,1
2001014905D,144220,3899,1.0,0,0
1432629E,23732,16799,0.0,0,1
1365192E,136394,600,1.0,1,1
1126883D,40452,2998,0.0,1,1
2001477218B,17882,2100,0.0,0,1
2000799081A,328132,6597,1.0,0,0
169310B,304191,4499,0.0,0,1
225320B,491079,5699,0.0,0,0
759287B,25825,2400,1.0,0,1
377712A,149363,600,1.0,0,1
2795452B,59732,1799,1.0,0,0
2104420B,73089,3299,0.0,0,1
182183E,87970,3899,0.0,0,0
2000350055B,229434,1740,0.0,0,1
1820748B,78684,2699,1.0,1,1
854097C,323794,3599,0.0,1,0
2000793626E,88949,1800,1.0,0,0
2001980524C,187812,1499,1.0,0,0
2429939D,100315,3600,1.0,0,0
1251268C,94249,1500,1.0,1,0
2000820833A,346155,7501,0.0,0,0
346933E,43603,4502,1.0,0,0
1238406A,100115,22199,0.0,0,0
1800554956B,88804,5400,1.0,1,1
1029671B,67256,2398,0.0,1,0
1307541D,51104,3600,1.0,1,0
149122C,107281,900,1.0,0,1
141796E,39087,600,0.0,0,0
2000134028B,11536,780,1.0,0,0
2002072629E,153062,2399,0.0,0,1
2001873511B,30565,4800,0.0,0,1
919584E,57461,4201,1.0,0,1
828337E,30946,2101,0.0,0,1
2209554C,23431,4800,0.0,0,0
657843C,51537,1499,0.0,0,1
2000496755C,50657,1800,0.0,0,0
718131B,384965,2400,0.0,1,0
1894476C,53751,1500,0.0,1,0
752502A,28150,781,0.0,0,1
413019B,205639,12598,1.0,0,1
887701B,2886,4198,0.0,0,0
2002463647E,191855,1198,0.0,0,0
1149581D,93713,2399,1.0,0,1
982599A,120937,4501,0.0,0,0
2193374A,486981,2699,1.0,0,1
2000244773A,37040,3299,1.0,0,0
481946E,177792,1498,1.0,1,0
796179E,37336,599,0.0,0,0
1803755875C,64226,129599,1.0,0,0
1803428178D,54617,3001,1.0,0,0
1803003028D,199332,900,1.0,1,1
185403E,48331,1500,1.0,0,0
2344732D,93592,2999,0.0,1,1
2000957817B,196087,2999,0.0,1,1
2038208D,415272,1200,0.0,0,0
580905E,38746,1201,0.0,0,1
1050811B,73052,16501,0.0,0,1
779230B,47438,4799,1.0,0,0
1300774B,903,4499,0.0,1,0
886000A,231311,1621,0.0,0,0
225540D,43543,598,1.0,1,0
2144791E,39596,8100,0.0,0,0
1656759D,180305,4499,0.0,0,1
2001351370B,97590,1920,1.0,1,0
2000141054B,68119,3599,0.0,0,0
2672081A,205890,5400,0.0,0,0
751444B,122182,2997,0.0,0,1
2000290755B,264120,1800,1.0,0,0
567380C,486261,1199,0.0,1,0
278620A,24799,599,1.0,0,0
2794856C,43552,1198,0.0,0,1
1803461630B,128564,1799,0.0,0,0
1566612A,246498,5100,0.0,0,0
290373D,252558,1799,0.0,0,0
1800065150C,75617,1200,0.0,0,0
1637713E,29002,2400,0.0,0,1
579335A,233418,2399,0.0,0,1
153759E,411314,2581,0.0,1,0
2384480E,20549,2401,0.0,1,1
806398D,141522,8399,0.0,0,0
2000808766E,12521,1800,0.0,0,0
1508625B,120584,3299,0.0,0,0
431543E,22366,1201,1.0,0,0
797925A,173082,3300,0.0,1,1
318509A,35419,900,1.0,1,0
2002061544D,109697,2700,1.0,0,0
343561E,176072,4799,0.0,0,0
484178D,404963,2399,0.0,0,0
399166D,69173,4499,1.0,0,1
2000588128E,51537,1499,0.0,0,1
2351855C,84076,2700,0.0,0,1
936141E,128586,1800,0.0,1,0
1917741C,139914,6901,0.0,0,0
726180A,439679,2999,1.0,1,1
519402C,12877,4499,1.0,1,0
41485D,39345,1202,1.0,0,1
1101195E,106199,22799,1.0,0,0
844229C,462045,4501,1.0,1,0
1032559C,297125,1800,0.0,0,0
1756250A,311366,1500,0.0,0,1
2000069899D,30030,900,1.0,0,0
1724387B,101038,4500,0.0,0,0
437641B,227924,58,1.0,0,1
2344384A,52282,8398,0.0,0,0
2000305364E,178102,1801,0.0,0,1
2429885A,15242,178,1.0,1,0
193399A,134779,1800,0.0,0,1
1594543C,193957,2700,1.0,0,1
1785134B,209819,2398,1.0,0,0
1457373B,29679,19498,1.0,0,0
1234297D,260639,2099,0.0,0,0
1800107456A,216256,3000,1.0,1,0
2671779E,34398,1198,1.0,0,0
1802611916E,52253,1199,1.0,0,1
611113C,56304,34198,0.0,0,0
2001515627C,56836,1499,0.0,0,1
366426C,37780,2699,1.0,1,0
40602231C,242473,3298,0.0,0,1
94196A,87075,17998,1.0,1,0
2234984A,413483,1800,0.0,0,1
113772D,8596,3301,0.0,0,1
124416E,85153,3898,1.0,0,0
2001045057E,180357,2100,0.0,0,1
376560D,501151,2700,1.0,0,1
45564320D,32318,898,0.0,1,1
2001370682B,211360,3599,0.0,0,1
2715785B,63115,3300,0.0,1,1
399541E,100727,300,1.0,0,0
102628D,239205,3300,0.0,0,0
894813A,23687,29700,0.0,1,0
2000047090A,144541,3899,0.0,1,0
2000455877B,43522,3600,1.0,0,1
126703D,54016,4800,0.0,0,1
446361A,147987,14698,0.0,0,0
84090D,138394,17098,0.0,1,0
1626820E,30081,1499,0.0,1,0
2000221863E,150898,8399,1.0,0,1
2430792A,353757,3598,1.0,1,0
2828390B,190516,180,0.0,0,1
2001649681E,420398,1200,0.0,0,0
2001624419C,118112,3600,1.0,0,1
2001522879E,70646,22499,0.0,1,1
2900428B,18988,2099,0.0,0,0
70417B,17186,2700,1.0,0,1
717003C,70282,4799,0.0,1,0
1101195E,116243,1200,1.0,0,0
347722E,389433,2999,1.0,1,0
2001290740A,247924,1739,0.0,1,1
2000827979A,103657,1198,0.0,0,1
407974C,116971,6000,1.0,1,1
915458C,312290,1800,1.0,0,1
1854843A,178779,3301,0.0,0,0
770103A,810,2400,0.0,0,1
754183D,460559,1801,0.0,1,0
916480A,101698,11700,1.0,1,0
1603265C,31901,4800,0.0,1,0
2001392877D,325571,2100,1.0,1,0
2002793046C,10729,4500,1.0,0,0
199158A,50144,16198,1.0,0,0
2001322181C,96988,1259,0.0,0,0
1440828D,26110,2099,1.0,1,1
1930181E,457772,599,0.0,0,0
1803340263D,403512,3298,0.0,0,0
361734A,26479,297,1.0,0,1
2001886696C,136733,3302,0.0,0,1
2102164C,165351,3001,1.0,0,1
2002507459A,30501,2701,1.0,1,1
2001840126B,67468,2100,1.0,1,1
439405E,260011,1799,1.0,1,1
1184255B,3975,1079,1.0,0,1
2000141054B,90361,1678,0.0,0,1
2912191E,28943,1799,0.0,0,0
1752063D,65871,3001,0.0,0,1
1802856534D,155629,3722,0.0,0,1
906581E,21706,420,0.0,1,1
32230A,73194,419,1.0,0,0
72428A,237002,898,0.0,0,0
2000588128E,40494,2998,0.0,0,1
1461574E,169052,3240,1.0,0,0
517279D,67654,2702,0.0,1,1
1803613756D,26111,4198,1.0,1,0
532328B,340829,4801,0.0,1,0
2007826A,249334,2998,0.0,0,0
2001326840A,261072,4198,0.0,0,0
552055C,46305,1199,0.0,0,1
1829123C,222188,2701,1.0,1,0
1169991D,86973,3599,0.0,0,1
1802595B,65011,959,1.0,1,0
1930181E,310956,1679,0.0,1,0
1414459C,249726,1500,1.0,0,1
157680A,144990,11101,0.0,0,0
92867D,250094,1199,0.0,0,1
321528A,68955,1200,0.0,1,1
1413963B,23099,3600,0.0,0,0
2002125932A,43509,2398,0.0,0,0
556702E,90674,600,1.0,0,0
2001419845E,2496,5403,1.0,1,1
2001092253B,19242,2099,0.0,0,0
2239844D,119398,3599,1.0,0,1
1878422B,399976,29219,0.0,0,0
2002463647E,276380,2099,0.0,1,1
1153990A,180050,600,0.0,1,0
191179A,108460,27599,1.0,1,1
457080E,124096,1920,1.0,1,0
1307905A,48532,14098,1.0,0,1
1803340263D,287911,1800,0.0,1,1
2000827979A,336447,1739,0.0,1,0
2001127421B,112724,3600,1.0,0,0
1053551D,25395,362,0.0,0,0
1802417455D,9023,1501,0.0,0,0
417313D,81029,3001,1.0,0,1
1802434497D,29166,1198,0.0,0,0
977542A,312125,899,1.0,1,1
2202972D,154433,2518,0.0,0,1
807498A,134486,8099,0.0,0,1
490143C,231927,1198,0.0,0,0
167665A,17089,2397,1.0,0,1
2001494871B,187415,419,1.0,1,1
838395E,31566,900,0.0,1,0
2002048331A,187901,5099,0.0,0,0
521247B,142464,1080,0.0,0,0
2000703335C,513249,1800,0.0,0,0
1664729A,20684,1502,0.0,0,0
2002185716C,15072,2278,1.0,0,1
1567558A,8410,1618,1.0,0,1
2807522E,29764,2999,0.0,1,1
383533B,384151,661,0.0,0,1
2001710600C,312033,3900,1.0,0,0
347722E,84247,4501,0.0,0,0
2001331790E,143344,1800,1.0,1,0
751444B,527646,1199,0.0,1,0
726742D,288010,1201,1.0,0,1
597745C,449452,1501,0.0,1,0
262962E,322280,18599,0.0,1,0
1006130E,26143,1260,0.0,0,1
2000012772C,241498,3001,1.0,0,1
291872E,12192,4198,1.0,1,1
1345904A,68587,902,0.0,1,0
1593230B,278207,3001,0.0,0,0
2000373442B,9836,1800,0.0,0,0
1997882E,444466,1800,1.0,1,0
2002030771E,187266,1799,0.0,0,0
611106A,90263,2400,0.0,0,0
131498D,3558,2399,0.0,0,0
2497520E,275783,1140,0.0,0,0
54417E,30469,2099,1.0,0,0
846335D,86615,2700,1.0,1,0
1344207B,9989,2400,1.0,0,1
1802576483D,250787,359,1.0,0,1
331762E,357125,29998,1.0,1,1
2001983032A,375531,1800,1.0,0,1
1446288C,74048,15301,0.0,0,0
2028936B,210020,599,1.0,0,1
2002449559C,99103,4199,1.0,0,0
2001711818D,183497,2101,1.0,0,0
2001908561D,26110,2100,1.0,0,0
1007657D,108364,2100,1.0,1,0
305200C,78824,3598,0.0,0,0
1802998886C,101524,29100,0.0,1,0
1145703E,17251,3900,1.0,1,1
127933E,220174,1798,1.0,1,1
15958C,44115,599,0.0,0,1
840637B,43186,5101,0.0,0,1
1781535C,146370,1798,0.0,0,1
2001961001B,36990,5099,0.0,0,0
1512712C,224960,1138,0.0,1,1
1122668E,221280,2099,0.0,0,0
1920450C,64861,3900,0.0,0,1
818125A,379792,1920,0.0,0,0
2515008B,120326,1497,1.0,0,0
161441E,63147,0,1.0,0,1
1087097A,26110,2100,0.0,1,1
2002027797C,48930,300,1.0,0,0
2239844D,134873,3299,0.0,0,0
113493A,129255,2999,1.0,1,1
1289528E,110568,1677,1.0,0,0
1217315A,130411,3899,0.0,0,1
2460426A,384323,1800,0.0,1,0
1802753809E,56652,1500,0.0,0,0
454594A,49172,2401,1.0,1,1
1786859E,59636,1200,0.0,0,1
2001127421B,66585,6299,1.0,0,0
23107B,54225,1798,1.0,0,1
1996409B,17598,4799,1.0,1,0
1803202998E,64806,3301,1.0,0,0
84090D,209939,2400,0.0,1,1
518537E,330034,3299,1.0,0,1
871715C,43150,1801,1.0,0,1
12387A,69281,600,0.0,0,1
1725692E,426031,9900,0.0,0,1
2001142377C,32204,4798,0.0,0,0
2002220968E,37531,901,0.0,0,1
1803431873C,385878,4199,1.0,0,0
73922E,43819,301,0.0,0,0
1453805B,449529,3899,1.0,0,1
1694687A,196881,2399,0.0,0,1
409463A,264604,3299,0.0,0,0
230355A,264106,4800,0.0,0,1
30791B,12619,4800,0.0,0,0
1203769A,155541,599,0.0,0,0
625477E,345287,3299,1.0,0,1
2002198383E,77316,3899,1.0,0,0
1803340263D,29172,899,0.0,0,0
2000325527B,490243,599,0.0,0,0
2528678A,85064,898,0.0,0,0
2001952485A,173673,2999,0.0,0,0
1930181E,458943,2402,1.0,0,0
811147C,26157,1211398,1.0,1,0
2002199704C,196167,4199,0.0,0,1
2000708324E,165570,3000,0.0,0,1
235459C,77497,3599,0.0,1,0
225320B,92160,2398,1.0,0,0
1803038452E,63114,481,1.0,0,0
1930181E,464567,720,1.0,0,0
1453805B,310390,5401,0.0,0,1
1022585D,26984,2400,1.0,0,0
1289531C,122338,8397,0.0,1,1
2002131611C,128952,1680,1.0,0,0
266514C,208035,3299,0.0,0,0
857093E,101699,2399,1.0,0,1
2001585745C,65548,1860,0.0,0,1
340009E,421554,2699,0.0,1,1
2000275830E,65768,2100,0.0,1,1
2038208D,371377,6299,1.0,1,1
67613A,89856,2701,0.0,0,1
2001588505D,216237,2998,0.0,1,0
2347666C,135477,4199,1.0,1,0
2577188D,209492,3779,0.0,0,1
2002423293C,157239,1499,0.0,0,0
1803253151B,63138,3898,1.0,0,1
1565231C,54692,2098,0.0,1,0
94645B,132263,2401,1.0,1,0
40602231C,161828,4201,1.0,1,0
2001477344B,302120,298,0.0,0,1
1189684B,316576,1199,0.0,0,1
2002061544D,29068,3599,0.0,0,1
396399A,88405,2400,0.0,0,0
2144791E,172060,11998,1.0,0,0
2001630084D,472445,1501,0.0,0,1
2002791111A,28738,1499,0.0,0,1
96959E,7588,37199,1.0,0,1
2094626C,176420,2099,0.0,0,1
2001127421B,95612,1379,1.0,0,0
235842A,294933,1499,0.0,0,1
2001891689A,233479,3599,1.0,0,0
1015955B,85993,7199,0.0,0,0
1994044C,234179,24000,0.0,1,0
51024C,304969,900,0.0,1,1
2002820677D,286493,898,1.0,0,0
439405E,38631,2099,0.0,1,0
2002644405D,126053,2699,0.0,0,0
2002414023E,183673,4799,1.0,1,1
173032A,272997,-1,1.0,1,0
973766B,131075,8099,1.0,1,0
2000387706E,132469,29399,0.0,0,1
39273B,362382,237,0.0,0,0
239584D,2886,4200,0.0,0,0
1836848D,148903,1200,0.0,0,1
1646506B,385203,2099,1.0,0,0
979978E,25360,718,0.0,1,1
2000795043C,97098,3000,0.0,1,0
2000400116D,158283,17099,0.0,1,1
2000119313C,173,2698,1.0,0,1
1382040C,441399,44100,1.0,0,0
2941555E,42282,1800,1.0,0,0
2002688715A,12967,1501,1.0,0,0
2000401754A,385269,2399,0.0,1,0
1802399737A,300198,5401,0.0,1,1
1800048375D,21959,4201,0.0,1,1
384827B,63138,3900,1.0,1,0
1541177B,66703,61,1.0,0,1
605023A,66917,3300,1.0,0,1
207548A,12039,2100,1.0,1,0
1007722B,83547,1201,1.0,0,1
1717915C,167468,4800,1.0,1,1
1137048B,248716,4199,0.0,0,1
1490366B,426805,1201,0.0,0,0
2403967A,114051,2100,1.0,0,0
1803425111E,91501,1800,1.0,0,1
147235C,44040,2399,1.0,0,0
123297B,12598,3300,0.0,0,0
369012E,255559,3300,1.0,0,0
288320D,27208,1799,1.0,0,0
1396142D,78579,22799,0.0,1,1
2001607116B,98869,9000,1.0,1,0
1315722A,440642,3599,0.0,1,1
1694687A,21547,1199,0.0,1,0
516010C,173017,2999,0.0,0,1
490143C,179391,13501,0.0,0,0
1430520C,75452,2699,1.0,0,0
1253907E,488253,1800,0.0,0,0
1803487423A,96710,1319,0.0,0,1
2000309622E,121838,2099,0.0,1,0
2122722D,87925,3899,0.0,0,1
2646412B,111514,1800,0.0,1,1
220984B,54257,3900,0.0,0,1
518537E,394564,2099,1.0,1,0
1316717E,79975,1498,0.0,0,0
161441E,174645,1798,0.0,0,0
2001046712B,234326,1200,0.0,0,0
2001196726E,41836,2099,0.0,0,1
12573672A,12626,29039,0.0,0,1
524263B,17987,5399,1.0,0,1
2000588128E,62796,899,0.0,1,0
1801012552D,35282,2098,1.0,0,0
2000946186D,183126,1501,0.0,0,1
489997A,97312,4499,1.0,0,0
1875868B,155959,1799,1.0,0,1
2002463604E,38298,3599,0.0,0,1
2652444E,25600,2700,1.0,0,1
1803294161D,169509,3000,1.0,1,1
1510383E,413023,1259,1.0,0,1
1821715E,121780,6898,1.0,0,0
615557C,73469,1799,0.0,0,1
8582547C,42834,2100,0.0,0,1
887958C,318441,2398,0.0,0,0
1397526C,303173,2999,1.0,0,0
524635E,33665,1799,1.0,0,1
611113C,149462,1800,0.0,0,0
2002527644E,60520,1801,0.0,0,1
642183B,42886,899,0.0,1,0
2002004965D,52595,3000,0.0,0,0
978391B,7594,298,0.0,0,1
2140146C,24521,2398,0.0,0,0
2002229145C,31694,12599,0.0,0,0
757831B,81635,3600,0.0,1,1
237947C,164706,1318,1.0,0,0
2000044196D,52230,2399,1.0,0,1
2726021E,89204,19800,0.0,0,0
1800093616E,419319,3301,0.0,0,1
2002169292E,113506,1198,1.0,1,0
335936B,289140,1498,1.0,1,1
562526E,9061,1082,1.0,0,1
1380881B,32042,301,1.0,0,0
2001144517E,49534,8101,0.0,0,0
1412130B,292764,2101,1.0,1,0
58570A,9970,7799,1.0,0,1
2001242262B,110733,900,0.0,0,1
2002798200E,466799,9000,0.0,0,0
1921848C,416349,30000,0.0,0,1
2017570D,360842,2401,0.0,0,0
1800843525D,244469,1499,0.0,0,1
779107A,383454,1619,1.0,0,1
1672475E,98273,899,0.0,1,0
1635401B,296425,2699,0.0,0,1
2793734E,21741,1802,0.0,1,0
126703D,87026,5400,0.0,0,0
1202923E,178865,3602,0.0,0,0
371672E,18577,2099,0.0,1,0
830535D,116849,1799,0.0,1,0
2000051164C,49340,34200,0.0,1,0
237569E,247848,300,0.0,1,0
297955C,51997,10801,1.0,0,1
2213843A,204462,1198,0.0,0,0
2735701C,48031,1799,0.0,0,1
935221A,191135,6600,0.0,0,0
1622333C,27547,1500,0.0,0,1
2002169292E,220219,4199,0.0,0,1
1394808A,108364,2100,0.0,0,0
1593230B,154147,29399,0.0,0,0
2002189435C,10309,1200,0.0,1,1
2359433A,38953,901,0.0,1,1
2002892160B,364515,1801,0.0,0,0
2855381D,89155,4800,1.0,0,1
750269A,241306,299,1.0,1,1
791287D,37273,1200,0.0,0,0
2001471174B,47764,3000,1.0,0,0
2001417081B,10135,2698,0.0,0,0
1588896B,51537,1501,0.0,1,0
2000823328A,514965,900,0.0,1,1
1382726D,16652,3600,1.0,1,1
1802464945B,121044,899,1.0,0,1
5793C,11912,2999,0.0,0,0
54175D,153556,3298,1.0,0,0
1302598A,466197,4498,1.0,0,1
1393040B,75448,1502,0.0,0,1
1930181E,330032,301,1.0,0,1
1092552B,478552,7800,0.0,1,0
331762E,61331,4802,0.0,0,0
224645B,20155,8100,1.0,0,0
2000840969E,215240,2701,0.0,0,1
2000946186D,358268,25499,0.0,0,0
2001092253B,215414,1498,0.0,0,0
1191777D,231031,16198,0.0,0,1
966574D,30081,1499,0.0,0,0
123184D,346953,1501,0.0,0,0
2000248303B,150898,8399,1.0,0,0
2001256983C,4065,180,1.0,0,1
1091227A,238556,10801,0.0,0,1
496858B,314941,2400,1.0,0,0
12954423C,5122,301,0.0,1,1
1782193C,90331,3299,1.0,0,1
2001124439A,118852,8101,0.0,0,0
1540701A,30980,3601,1.0,1,0
367847E,327777,901,0.0,0,1
1846949C,241430,14398,0.0,0,1
8349061E,14580,4801,1.0,0,1
1394050B,340657,4500,0.0,1,1
331762E,432217,2999,1.0,1,1
1779919D,392057,2700,0.0,1,0
2000028208A,420310,2579,0.0,1,0
2002774631B,37760,5999,1.0,0,0
550385D,57130,87599,0.0,1,1
699079B,29767,4200,1.0,0,0
2320845A,208686,5399,0.0,1,1
1561427A,14561,2400,0.0,0,1
2544845E,351631,2399,0.0,0,1
2002061544D,203066,4798,0.0,0,1
217047C,125515,1198,0.0,0,0
612874B,31177,14699,0.0,1,0
2689731D,58385,2699,1.0,0,1
1593230B,349962,2100,1.0,0,1
2001502199E,59940,1201,1.0,0,0
2001611367E,12458,2100,0.0,0,0
2694601B,126467,3178,1.0,0,1
2001340235A,151301,1199,1.0,1,1
1562715D,59776,1199,0.0,0,0
979978E,251149,2400,0.0,0,1
2000418861D,112398,598,0.0,0,1
1641695B,53431,1199,1.0,1,1
2002463647E,305615,2698,1.0,0,0
156484B,8782,3601,1.0,0,1
485773D,18387,30300,1.0,0,1
1337278A,48532,14101,0.0,1,0
50445A,30217,3300,0.0,1,1
2797113D,60506,2099,0.0,0,0
2002463647E,194514,1198,1.0,0,1
932736B,485686,1500,0.0,0,0
681087D,41950,5399,0.0,0,0
2955934D,221043,1800,1.0,1,0
1930181E,420104,2399,1.0,0,0
343561E,477795,1799,1.0,0,1
782734E,105080,298,0.0,1,0
11976457C,1693,1800,1.0,1,0
2002789333A,29416,2219,0.0,1,0
1571687E,468197,5099,1.0,1,0
1404208E,34450,61198,0.0,0,0
1762670C,120444,1801,0.0,0,0
