AuthorId,RecipeId,Like
1058914D,17722,1
1058995C,197453,0
105927B,386371,1
1059475B,312259,0
1059475B,356904,0
1059475B,189520,0
1059475B,182702,0
1059475B,38720,0
1059475B,171221,0
1059475B,67764,0
1059475B,214004,0
1059475B,426805,0
1059475B,137925,0
1059475B,310489,0
1059475B,426798,0
1059475B,222914,0
1059475B,289426,0
1059475B,483623,0
1059475B,109601,0
1059475B,178390,0
1059475B,441915,0
1059475B,112568,0
1059475B,170644,0
1059475B,504604,0
1059475B,293923,0
1059475B,455180,0
1059475B,310414,0
1059475B,212253,0
1059475B,503264,0
1059475B,308872,0
1059475B,401144,0
1059475B,503967,0
1059475B,403199,0
1059475B,455525,0
1059475B,177600,0
1059475B,128332,0
1059475B,256059,0
1059475B,383687,0
1059475B,455155,0
1059475B,293231,0
1059475B,441123,0
1059475B,412021,0
1059475B,40373,0
1059475B,220122,0
1059475B,418511,0
1059475B,119037,0
1059475B,168259,0
1059475B,301361,0
1059475B,98054,0
1059475B,20328,0
1059475B,187708,0
1059475B,116018,0
1059475B,157769,0
1059475B,165211,0
1059475B,354039,0
1059475B,369446,0
1059475B,180624,0
1059475B,377101,0
1059475B,482040,0
1059475B,329540,0
1059475B,204800,0
1059475B,218011,0
1059475B,303781,0
1059475B,24511,1
1059475B,127670,1
1059475B,440730,1
1059475B,176510,1
1059475B,213380,1
1059475B,106539,1
1059475B,185097,1
1059475B,163263,1
1059475B,233765,1
1059475B,357994,1
1059475B,196553,1
1059475B,394282,1
1059475B,179388,1
1059475B,12931,1
1059475B,242338,1
1059475B,282167,1
1059475B,264215,1
1059475B,210343,1
1059475B,382971,1
1059475B,369996,1
1059475B,189245,1
1059475B,88410,1
1059475B,325100,1
1059475B,372476,1
1059475B,403219,1
105963C,179895,0
1059762A,194524,0
1059762A,22227,0
1059830D,108364,1
1060096D,219390,0
1060183B,153642,0
106026C,172641,0
106026C,195035,0
1060312A,81601,0
1060485A,459799,0
1060485A,99476,0
1060524D,193951,0
1060524D,20800,0
1060524D,246209,0
1060524D,390307,0
1060524D,177507,0
1060524D,32933,0
1060524D,439307,0
1060524D,190263,0
1060524D,40983,0
1060524D,447908,0
1060524D,235406,0
1060524D,85705,0
1060524D,197723,0
1060524D,373619,0
1060524D,73488,0
1060524D,84110,0
1060524D,28954,0
1060524D,110068,0
1060524D,52190,0
1060524D,71609,0
1060524D,50519,0
1060524D,57336,0
1060524D,162170,0
1060524D,108362,0
1060524D,234683,0
10606212E,177692,0
10606212E,36784,0
1060806C,357367,1
1060835A,292523,0
1060898C,131829,0
106089B,29493,0
106089B,16187,0
106089B,1320,0
106093C,286395,0
1060995E,102777,0
1061011E,15072,0
1061201A,33430,0
1061359A,349246,0
1061472A,142964,0
1061726E,27144,0
1061726E,64070,0
1061726E,83561,0
1061726E,99113,0
1061726E,66443,0
1061726E,87925,0
1061726E,21228,0
1061951D,30859,0
106212A,88116,0
106212A,56103,0
106212A,64291,0
106212A,112181,0
106212A,17061,0
106212A,106090,0
1062175E,27797,0
1062175E,63689,0
1062175E,257381,0
1062175E,11642,0
1062175E,101475,0
1062175E,330554,0
1062175E,130023,0
1062175E,82102,0
1062411A,110154,0
106308E,39522,0
106313E,58901,0
1063297B,75777,0
1063392E,509422,0
106345A,105573,0
1063526E,38966,0
1063526E,48635,0
1063605B,230338,0
10636386E,38298,0
1063949B,109235,0
106403A,4627,0
1064107D,138190,0
1064107D,158087,0
1064107D,22349,0
1064116B,429768,1
1064334C,314497,0
106447C,29598,0
1064640E,217062,0
1064698A,11763,1
1064717E,118681,0
1064802A,44278,0
1064802A,204954,0
1065202C,80737,0
106520C,10203,0
106520C,14091,0
1065259E,198707,0
1065431D,45641,0
1065431D,153152,0
1065431D,108325,0
1065431D,11816,0
1065431D,139314,0
1065431D,87259,0
1065431D,173906,0
1065431D,23041,0
1065431D,3362,0
1065431D,9326,1
1065431D,168,1
1065431D,81792,1
1065431D,44069,1
1065431D,2886,1
1065618C,2677,0
106580B,21363,0
1066192E,38168,0
1066192E,70641,0
1066201D,88290,0
1066336C,65427,0
1066376A,75775,0
1066376A,54448,0
1066376A,101954,0
1066376A,165589,0
1066376A,52367,0
1066376A,102327,0
1066376A,49136,0
1066376A,86379,0
1066376A,117523,0
1066376A,79156,0
1066376A,43469,0
1066376A,14953,0
1066376A,26205,0
1066376A,49673,0
1066376A,107986,0
1066376A,158411,0
1066376A,95068,0
1066376A,95843,0
1066376A,42402,0
1066376A,11138,0
1066376A,122626,0
1066376A,14267,0
1066376A,74365,0
1066376A,102598,0
1066376A,31207,0
1066376A,56103,0
1066376A,38125,0
1066376A,123278,0
1066376A,64324,0
1066376A,96521,0
1066376A,7811,0
1066376A,90414,0
1066376A,28813,0
1066376A,152161,0
1066376A,149134,0
1066376A,30563,0
1066376A,124887,0
1066376A,25730,0
1066376A,94658,0
1066376A,137738,0
1066376A,195330,0
1066376A,55859,0
1066376A,49081,0
1066376A,30004,0
1066376A,99210,0
1066376A,140846,0
1066376A,63930,0
1066376A,30117,0
1066376A,164780,0
1066376A,19308,1
1066376A,101703,1
1066376A,55170,1
1066376A,103387,1
1066376A,36066,1
1066376A,4358,1
1066376A,14680,1
1066376A,28148,1
1066376A,106465,1
1066376A,125172,1
1066376A,19649,1
1066376A,180812,1
1066448C,293447,0
1066448C,20628,0
1066448C,103645,0
1066448C,55980,0
1066448C,44644,0
1066448C,4049,0
1066448C,26971,0
1066448C,203695,0
1066448C,61962,0
1066448C,84545,0
1066448C,26912,0
1066448C,16855,0
1066448C,205326,0
1066448C,45798,0
1066448C,114255,0
1066448C,40339,0
1066448C,120828,0
1066448C,93231,0
1066448C,27826,0
1066448C,105993,0
1066448C,102718,0
1066448C,244711,0
1066448C,25053,0
1066448C,84076,0
1066448C,92027,0
1066448C,70165,0
1066448C,35813,0
1066448C,125633,0
1066448C,87312,0
1066448C,142193,0
1066448C,14061,0
1066448C,92236,0
1066448C,109423,0
1066448C,45139,1
1066448C,110500,1
1066448C,80960,1
1066448C,95325,1
1066448C,65894,1
1066448C,25087,1
1066448C,92615,1
1066448C,50582,1
1066513D,267112,0
1066513D,15411,0
1066513D,130567,0
1066513D,268357,0
106666E,52536,0
1066970D,146427,0
1066970D,146712,0
1067479A,294521,1
1067539B,196233,0
106756B,27968,0
1067726A,20381,0
1067840B,207241,0
1067842B,39087,0
106797D,283438,0
1068039E,356040,0
1068039E,252250,0
1068039E,330437,0
106804A,109767,0
106813E,21743,0
106813E,82594,0
106813E,82915,0
106813E,155290,1
1068305B,75379,1
1068341C,52253,0
1068514A,88251,0
1068673B,344018,0
1068702C,210212,0
1068702C,235567,0
1068926C,87439,0
1069487D,12660,0
1069716D,495275,0
1069771A,196616,1
1069818C,32664,0
1069917A,90739,0
1069917A,297741,0
1069927E,39444,0
1070001B,52488,0
1070001B,32378,0
1070001B,115229,0
1070001B,381962,0
1070001B,50737,1
1070001B,22179,1
1070001B,222773,1
1070001B,98869,1
1070001B,43390,1
1070001B,20832,1
1070001B,24521,1
1070001B,101476,1
1070001B,26306,1
1070001B,78814,1
1070001B,15886,1
1070227C,295813,1
1070266C,54225,0
1070325C,12194,0
107047E,103271,0
1070595D,20606,0
1071126C,78305,0
1071168C,107983,0
107124E,21401,0
107124E,107500,0
107124E,23904,0
107124E,93440,0
107124E,9528,0
107124E,8880,0
107124E,2740,0
107124E,73779,0
107124E,14832,0
107124E,166461,0
107124E,91712,0
107124E,13817,0
107124E,242658,0
107124E,65066,0
107124E,291935,0
107124E,12543,0
107124E,114490,0
107124E,22932,0
107124E,5348,1
107124E,4218,1
107124E,16419,1
107124E,77225,1
107124E,10720,1
107124E,6426,1
107124E,69916,1
107124E,43100,1
1071310E,90105,0
1071491B,39087,0
1071525D,3171,0
1071619D,8766,0
107162B,105617,0
1071797A,83772,0
1072133E,225139,0
107218A,84504,0
1072245D,178567,0
1072245D,154060,1
1072400D,261066,0
107266C,351311,1
107289D,63689,0
107289D,179877,0
107303C,30035,0
1073070E,99091,0
107308D,25690,0
107308D,67256,0
1073154D,214973,0
1073154D,124056,0
1073154D,27144,0
1073154D,160180,0
1073154D,265463,0
1073154D,212134,0
1073154D,55556,0
1073154D,87925,0
1073154D,49116,0
1073154D,105081,0
1073154D,87241,0
1073154D,245116,0
1073154D,206391,0
1073154D,85279,0
1073154D,225802,0
1073154D,211978,0
1073154D,267247,0
1073154D,27475,0
1073154D,213191,0
1073154D,53135,0
1073154D,204003,0
1073154D,47326,0
1073154D,130003,0
1073154D,1209,0
1073154D,188089,0
1073154D,56869,0
1073154D,222425,0
1073154D,179048,0
1073154D,167487,0
1073154D,244483,0
1073154D,47992,0
1073154D,47941,0
1073154D,268784,0
1073154D,111514,0
1073154D,8782,0
1073154D,73440,0
1073154D,226219,0
1073154D,198043,0
1073154D,126165,0
1073154D,199954,0
1073154D,101694,0
1073154D,213195,0
1073154D,195951,0
1073154D,200484,0
1073154D,251484,0
1073154D,167477,0
1073154D,136589,0
1073154D,22526,0
1073154D,258279,0
1073154D,146538,1
10731923C,25365,0
10731923C,32459,0
107328D,81317,0
1073322E,267953,1
10733454B,100927,0
10733454B,191225,0
1073381B,219047,0
1073381B,272601,0
1073381B,154593,0
1073381B,267541,0
1073381B,253819,0
1073381B,221907,0
1073381B,254069,0
1073381B,11514,0
1073381B,207573,0
1073381B,242436,0
1073381B,136626,0
1073381B,133551,0
1073381B,45279,1
1073381B,139578,1
1073381B,168726,1
1073392B,16213,1
1073433D,111242,0
1073543C,550,0
1073553A,73166,0
1073553A,195832,0
1073553A,117317,0
1073553A,189120,0
1073817A,45809,0
1073840D,43149,0
107394B,396699,0
1074006A,340869,0
1074093C,212559,0
1074303B,155669,0
1074303B,220301,0
1074303B,181012,0
1074303B,239402,1
1074303B,167347,1
1074303B,158283,1
1074489E,235785,0
1074489E,9160,0
1074489E,99813,0
1074602D,95632,0
1074747E,168356,0
1074747E,59514,0
1074747E,70502,0
1074747E,200296,0
1074747E,85629,0
1074747E,10808,0
1074747E,19135,0
1074747E,102703,1
1074747E,72610,1
1074878D,200296,0
1074878D,56592,0
1074878D,88991,0
1074991E,56744,0
107526A,108238,0
107526A,375770,0
1075301C,261166,0
1075301C,72886,0
1075301C,19424,0
1075301C,177369,0
1075301C,40416,0
1075301C,146220,0
1075301C,150920,0
1075301C,239278,0
1075301C,92294,0
1075301C,181533,0
1075301C,214554,0
1075301C,190468,0
1075301C,79020,1
1075301C,177962,1
1075301C,233254,1
1075301C,39331,1
107553A,264611,0
107558B,362093,0
10756953D,8782,1
1075700B,23257,0
1075722C,9836,0
1075722C,56150,0
1075846C,77568,0
1076057E,251802,0
1076167B,311608,0
1076303B,132546,0
1076406E,28068,0
107673C,222471,1
107688B,99476,1
1076975C,52754,0
10769C,104192,0
10769C,79944,0
1077126A,248806,0
107750C,33009,0
1077584C,223724,1
10775C,15350,0
10775C,180460,0
10775C,443758,1
107763C,108579,0
1077757B,92095,1
1077783D,51140,1
1077845D,288012,1
1077894E,82353,1
1077944C,29493,0
1077949A,217139,0
1077973E,132645,0
1077973E,103403,0
1077973E,109448,0
107848D,379851,0
107855C,502197,0
107864E,303593,0
107904E,7036,0
107945E,39097,0
1079907D,141983,0
1079907D,153467,0
10802E,408470,0
108031B,388830,0
108031B,225950,0
1080477E,188353,0
10810912A,319422,1
1081199D,523938,0
108151E,160174,0
108152D,21171,1
108155A,98213,0
108155A,107190,0
108207C,213647,0
1082113D,31750,0
1082159B,102281,0
1082230C,93886,1
1082256A,289703,0
1082557A,329345,1
108257D,66541,0
108280E,109602,0
108280E,267470,0
108280E,187190,0
108280E,270978,0
108280E,12429,0
108280E,379571,0
108280E,226740,0
108280E,217585,0
108280E,317148,0
108280E,232069,0
108280E,55840,0
108280E,184041,1
108280E,33805,1
1082855E,13982,1
1083276B,418061,1
1083390B,37037,0
1083426D,131954,0
1083439B,52488,0
1083439B,87689,1
1083439B,99799,1
1083825A,12275,0
108393C,177650,0
1083976C,104203,0
1083976C,93702,0
1083987A,47247,0
1083987A,125733,0
1084156A,169052,0
1084164E,170443,0
1084170D,27946,0
1084238D,144752,0
1084238D,84732,0
1084238D,150436,0
1084305A,26516,0
1084305A,5297,0
1084410C,147311,0
1084583C,15411,0
1084583C,83423,0
1084748D,27132,0
1084748D,151504,0
1084748D,278849,0
1084763D,31581,0
1084774C,339087,0
1084774C,256089,0
1084774C,43728,0
1084774C,105532,0
1084774C,182177,0
1084774C,94698,0
1085164B,10733,0
1085257A,15998,0
1085364D,368209,0
108556B,110506,0
108556B,28091,0
1085810C,388260,1
108586C,43544,0
108592A,40821,0
108592A,42722,0
108592A,9773,0
108592A,25396,0
108592A,123081,0
1085948E,33869,0
1085948E,118401,0
1085948E,32756,0
1086067E,486496,1
1086319B,71203,0
108631E,34288,0
1086348C,75238,0
10863538D,61402,0
1086399D,28768,0
10864409E,17990,0
1086514B,184102,0
1086570B,97496,0
108681C,410172,1
108681C,150689,1
1086829C,266876,0
1087097A,26110,0
1087125C,220,0
108725E,79308,0
108725E,144728,0
108725E,37236,0
1087271C,16659,0
108734C,354873,0
108751E,8969,1
1087585D,101431,0
1087765A,238546,0
1087908D,165196,0
1088067C,83561,0
1088067C,67256,0
1088093B,2886,0
1088135D,486641,0
1088317C,43023,0
1088317C,131993,0
1088317C,26306,0
1088317C,219526,0
108835E,327756,0
1088450D,190733,0
1088476A,54225,0
1088487B,112362,0
1088517D,315626,0
1088633E,426592,1
1088769D,49875,0
1088769D,113532,0
1088769D,91784,0
1088769D,41022,0
1088769D,391024,0
1088769D,219823,0
1088769D,98844,0
1088769D,104737,0
1088769D,214695,0
1088769D,245409,0
1088769D,208325,0
1088769D,380565,0
1088769D,161789,0
1088769D,5408,0
1088769D,137144,0
1088769D,156168,0
1088842E,74007,0
1088893A,304529,0
1088921B,8546,0
1089009D,196856,0
1089009D,89030,0
1089009D,82102,0
1089009D,7851,0
1089009D,277668,0
1089009D,269315,0
1089009D,33352,0
1089009D,275504,0
1089009D,237369,0
1089009D,140047,0
1089009D,256000,0
1089009D,165231,0
1089009D,116996,0
1089009D,113983,0
1089009D,61073,0
1089009D,301693,1
108902D,35450,0
1089127A,274422,0
1089432E,79857,0
1089446B,270847,0
108972E,17395,0
108980A,189284,0
1090064E,9821,0
1090138C,269611,0
1090138C,346058,0
1090151D,146414,1
1090311C,159,0
1090441E,22176,0
1090520D,69630,1
1090578C,20376,0
109086E,40982,0
1091223D,102190,0
1091227A,238556,0
1091227A,178902,0
1091227A,49491,0
1091227A,155378,0
1091227A,242941,0
1091227A,214951,0
1091227A,64399,0
1091227A,213954,0
1091227A,43522,0
1091227A,126020,0
1091227A,142095,0
1091227A,150506,0
1091227A,221202,0
1091227A,203449,0
1091227A,282352,0
1091227A,204850,0
1091227A,217400,0
1091227A,185496,0
1091227A,227359,0
1091227A,350647,0
1091227A,216224,0
1091227A,210434,0
1091227A,238464,0
1091227A,356846,0
1091227A,111587,0
1091227A,187486,0
1091227A,213944,0
1091227A,45549,0
1091227A,223921,0
1091227A,243352,0
1091227A,202025,0
1091227A,246964,0
1091227A,234884,0
1091227A,427044,0
1091227A,372491,0
1091227A,249188,0
1091227A,184348,0
1091227A,271019,0
1091227A,185372,0
1091227A,59224,0
1091227A,252241,0
1091227A,257319,0
1091227A,90515,0
1091227A,246457,0
1091227A,223424,0
1091227A,118398,0
1091227A,263512,0
1091227A,309152,0
1091227A,282934,0
1091227A,219814,0
1091227A,247150,0
1091227A,99430,0
1091227A,101801,0
1091227A,238073,0
1091227A,164685,0
1091227A,19574,0
1091227A,63734,0
1091227A,213112,0
1091227A,69630,0
1091227A,200173,0
1091227A,200116,0
1091227A,173366,0
1091227A,412060,0
1091227A,90353,0
1091227A,94459,0
1091227A,348668,0
1091227A,199766,0
1091227A,260479,0
1091227A,214478,0
1091227A,13386,0
1091227A,122246,0
1091227A,303295,0
1091227A,128617,0
1091227A,116236,0
1091227A,129177,0
1091227A,422872,0
1091227A,124648,0
1091227A,95170,0
1091227A,249875,0
1091227A,272052,0
1091227A,231031,0
1091227A,78111,0
1091227A,151955,0
1091227A,430548,0
1091227A,92337,0
1091227A,367247,0
1091227A,21703,1
1091227A,200585,1
1091227A,76284,1
1091227A,370915,1
1091227A,188717,1
1091227A,90746,1
1091227A,304905,1
1091227A,256050,1
1091227A,156123,1
1091227A,190689,1
1091227A,139372,1
1091227A,133536,1
1091227A,20616,1
1091227A,202498,1
1091227A,174219,1
1091227A,237654,1
1091227A,131648,1
1091227A,182595,1
1091227A,171863,1
1091227A,434686,1
1091227A,74760,1
1091227A,213059,1
1091227A,189348,1
1091227A,64915,1
1091227A,229197,1
1091227A,313711,1
1091227A,229882,1
1091227A,230360,1
1091227A,124816,1
1091227A,425703,1
1091227A,167059,1
1091227A,35889,1
1091227A,136599,1
1091227A,163653,1
1091227A,194054,1
1091227A,364770,1
1091227A,60330,1
1091227A,205933,1
1091227A,264940,1
1091227A,252151,1
1091227A,189156,1
1091227A,355277,1
1091227A,254950,1
1091227A,113186,1
1091227A,215509,1
1091227A,246546,1
1091227A,192196,1
1091227A,187878,1
1091227A,170012,1
109137C,57336,0
109137C,153070,0
109137C,20884,0
109137C,11028,0
109137C,14812,0
1091480A,213890,1
1091525C,275681,1
1091543A,35475,0
1091649A,63509,0
1091649A,221017,0
1091649A,88294,0
1091649A,14070,0
1091649A,41350,0
1091649A,33587,0
1091649A,97356,0
1091649A,62384,0
1091649A,208672,0
1091649A,222697,0
1091649A,81983,0
1091649A,164937,0
1091649A,69089,0
1091649A,77567,0
1091649A,195393,0
1091649A,110043,0
1091649A,116118,0
1091649A,59680,0
1091649A,272351,0
1091649A,50254,0
1091649A,202397,0
1091649A,135171,0
1091649A,126445,0
1091649A,92095,0
1091649A,201055,0
1091649A,140836,0
1091649A,237506,0
1091649A,195544,0
1091649A,84987,0
1091649A,176066,1
1091649A,250362,1
1091649A,102351,1
1091649A,52630,1
1091649A,58490,1
1091649A,133192,1
1091649A,250398,1
1091649A,132806,1
1091793A,11217,0
1091934A,67072,0
1091960D,105424,0
1092345B,99476,0
1092347A,94674,0
1092376A,352409,0
1092466C,65570,0
109248C,505751,0
109257A,133821,0
109257A,389785,1
1092589E,500502,0
1092891B,21886,0
1093105B,116906,1
1093240A,68916,0
1093331C,54305,1
1093355D,300445,0
1093355D,61562,0
1093355D,44278,0
1093355D,120467,0
1093363D,83908,0
1093600E,275052,1
1093600E,45809,1
1093605A,22782,1
109365D,369043,0
1093707E,292896,0
1093851D,26266,0
1093851D,24857,1
109402E,339462,0
1094109D,87720,0
1094195B,170304,0
1094387A,32388,0
1094387A,200167,0
1094387A,112571,0
1094387A,92096,0
1094387A,76882,0
1094392E,109264,0
1094392E,123993,0
1094392E,30946,0
1094392E,161786,0
1094392E,163347,0
1094392E,321000,1
1094392E,216781,1
1094392E,47376,1
1094392E,25172,1
1094430A,13982,0
109466D,203570,0
1094691C,103572,0
1094806C,102765,0
1094806C,28026,1
109502C,137007,0
109515B,26424,0
109515B,111471,0
109515B,749,1
109527D,171309,0
109527D,80498,0
109527D,131018,0
109527D,30951,0
109527D,72480,0
109540C,47669,0
109540C,13242,0
109547B,138136,0
109566B,54266,0
109580D,43990,0
10959277B,57642,0
109630D,123710,0
1096478C,98713,0
1096548D,31717,0
1096553E,78814,0
1096616B,291078,0
1096775E,115172,0
1096775E,19259,0
109677B,164449,0
1096900D,12030,0
1096911D,118112,0
10969216A,31453,0
1096943C,191808,0
1096979B,76456,0
1096979B,240094,0
1096979B,15580,0
1097027A,27208,0
109702C,13251,0
1097157D,144837,0
1097157D,38156,0
1097157D,177558,0
1097157D,82829,0
1097157D,76540,0
1097157D,185237,0
1097157D,121135,0
1097157D,137747,0
1097157D,133448,1
1097235B,26907,1
1097299D,15027,0
1097360B,98940,0
1097360B,105102,0
1097601A,302671,0
1097696D,115153,0
1097696D,103403,0
109778B,133436,1
1097790E,63786,0
1097805B,155080,0
1097805B,312103,0
1097805B,153345,0
1097821D,248423,0
1097900A,380608,0
1097900A,414741,0
1097900A,399253,0
1097900A,228819,0
1097900A,388898,0
1097900A,497960,0
1097900A,169041,0
1097900A,311203,0
1097900A,327915,0
1097900A,145508,0
1097900A,345807,0
1097900A,483127,0
1097900A,344170,0
1097900A,389677,0
1097900A,452531,0
1097900A,249367,0
1097900A,383786,0
1097900A,503850,0
1097900A,366970,1
109801E,101298,0
1098049B,238433,0
109812C,141983,0
109812C,68750,0
1098208D,331155,1
1098277B,84576,0
1098286D,21399,0
1098526E,86239,0
1098592A,26681,0
1098592A,36590,0
1098660D,100246,0
1098666A,35450,0
1098678B,100146,0
1098729A,51517,0
1098733D,382944,1
109875A,111734,0
109875A,54389,0
1098855B,144748,0
10988800B,12583,0
10988800B,12823,0
1098921D,57651,0
1099322E,28728,1
1099339D,279448,0
109938B,304182,0
1099549D,3386,0
109956C,206582,0
109956C,75201,0
10995961B,69173,0
1099625A,477479,0
1099674D,107281,0
1100022B,202539,0
1100097D,100185,0
110016D,148526,0
1100273E,122086,0
1100307C,72963,1
1100749C,55796,0
1100749C,170831,0
1100875D,155658,0
1100945B,192825,0
1100963E,73166,0
1101105E,405480,0
1101159C,45611,0
1101195E,269038,0
1101195E,106199,0
1101195E,116243,0
1101195E,215637,0
1101195E,206878,0
1101195E,27733,0
1101195E,19596,0
1101195E,347943,0
1101195E,91644,0
1101195E,26440,0
1101195E,513817,0
1101195E,70215,0
1101195E,169795,0
1101195E,71141,0
1101195E,291624,0
1101195E,439635,0
1101195E,13285,0
1101195E,190835,0
1101195E,38966,0
1101195E,481620,0
1101195E,223561,0
1101195E,59863,0
1101195E,226004,0
1101195E,155240,0
1101195E,489739,0
1101195E,108059,0
1101195E,381982,0
1101195E,117556,0
1101195E,119094,0
1101195E,99103,0
1101195E,139170,0
1101195E,270248,0
1101195E,224707,0
1101195E,70900,0
1101195E,48931,0
1101195E,302595,0
1101195E,22060,0
1101195E,80617,0
1101195E,504246,0
1101195E,108512,0
1101195E,17985,0
1101195E,89207,0
1101195E,306506,0
1101195E,23481,0
1101195E,54542,0
1101195E,53081,0
1101195E,244592,0
1101195E,349641,0
1101195E,107564,0
1101195E,435268,0
1101195E,412555,0
1101195E,64854,0
1101195E,75766,0
1101195E,41950,0
1101195E,114996,0
1101195E,14680,0
1101195E,64284,0
1101195E,48588,0
1101195E,121714,0
1101195E,360756,0
1101195E,134501,0
1101195E,359326,0
1101195E,99476,0
1101195E,66648,0
1101195E,136292,0
1101195E,187519,0
1101195E,412810,0
1101195E,265290,0
1101195E,89030,0
1101195E,457963,0
1101195E,334234,0
1101195E,235289,0
1101195E,25268,0
1101195E,151090,0
1101195E,74730,0
1101195E,115802,0
1101195E,493599,0
1101195E,212784,0
1101195E,103269,0
1101195E,108401,0
1101195E,101027,0
1101195E,19988,0
1101195E,56,0
1101195E,386327,0
