AuthorId,user_idx,diet_idx,age_bucket,like_ratio,liked_avg_calories,liked_avg_protein
100797B,608,0,4,0.0,0.0,0.0
1008003E,609,0,3,0.0,0.0,0.0
100800B,610,2,4,0.0,0.0,0.0
1008029B,611,2,4,0.0,0.0,0.0
1008031B,612,2,4,0.0,0.0,0.0
1008067C,613,0,4,0.2,1389.6,22.4
1008075A,614,0,4,0.0,0.0,0.0
100811E,615,2,4,0.0,0.0,0.0
1008135A,616,2,4,0.0,0.0,0.0
1008137B,617,2,1,0.0,0.0,0.0
1008142E,618,0,2,0.0,0.0,0.0
100815D,619,0,1,0.0,0.0,0.0
1008166B,620,0,3,0.0,0.0,0.0
1008175D,621,2,3,0.0,0.0,0.0
1008208C,622,0,4,0.0,0.0,0.0
1008210B,623,1,3,0.0,0.0,0.0
100822E,624,2,0,0.0,0.0,0.0
100823E,625,2,3,0.0,0.0,0.0
1008245C,626,2,4,0.0,0.0,0.0
100824C,627,2,2,0.0,0.0,0.0
1008265E,628,2,2,0.0,0.0,0.0
1008276D,629,0,1,0.0,0.0,0.0
1008339E,630,2,1,0.0,0.0,0.0
100837B,631,0,4,0.0,0.0,0.0
1008402D,632,1,4,0.0,0.0,0.0
1008410D,633,1,4,0.0,0.0,0.0
1008441D,634,0,4,0.0,0.0,0.0
1008442E,635,2,4,0.0,0.0,0.0
1008454B,636,0,2,0.0,0.0,0.0
1008493C,637,0,2,0.0,0.0,0.0
1008522C,638,1,2,0.0,0.0,0.0
1008568A,639,2,0,0.0,0.0,0.0
100856D,640,0,4,0.0,0.0,0.0
1008587B,641,0,4,0.0,0.0,0.0
1008653A,642,0,2,0.0,0.0,0.0
1008654D,643,2,2,0.0,0.0,0.0
10087010E,644,1,4,0.0,0.0,0.0
1008704C,645,0,3,0.0,0.0,0.0
1008741E,646,2,4,0.0,0.0,0.0
1008742D,647,1,4,0.0,0.0,0.0
1008752C,648,0,4,0.0,0.0,0.0
1008782B,649,2,2,0.0,0.0,0.0
1008796D,650,0,4,0.0,0.0,0.0
1008807D,651,0,3,0.0,0.0,0.0
10088216B,652,0,4,0.0,0.0,0.0
1008909B,653,2,1,0.0,0.0,0.0
1008916C,654,2,1,0.0,0.0,0.0
100891B,655,1,4,1.0,228.5,6.3
1008922D,656,0,0,0.0,0.0,0.0
1008923A,657,2,2,0.0,0.0,0.0
100893E,658,0,1,0.0,0.0,0.0
1008949D,659,2,3,0.0,0.0,0.0
100896D,660,1,2,0.0,0.0,0.0
1008977B,661,0,1,0.0,0.0,0.0
100898C,662,2,1,0.0,0.0,0.0
1008996E,663,2,4,0.0,0.0,0.0
1009003D,664,2,4,0.0,0.0,0.0
1009004D,665,0,4,0.0,0.0,0.0
1009013B,666,2,1,0.0,0.0,0.0
1009019E,667,0,2,0.0,0.0,0.0
1009026E,668,2,3,0.0,0.0,0.0
1009029C,669,2,4,0.0,0.0,0.0
1009038C,670,0,3,0.0,0.0,0.0
1009046B,671,1,1,0.0,0.0,0.0
1009072B,672,0,4,0.0,0.0,0.0
1009089B,673,0,4,0.0,0.0,0.0
1009109D,674,0,4,0.0,0.0,0.0
1009115A,675,1,4,0.0,0.0,0.0
1009119C,676,1,2,0.0,0.0,0.0
1009120B,677,1,4,0.0,0.0,0.0
1009143B,678,2,4,0.0,0.0,0.0
1009146B,679,2,4,0.0,0.0,0.0
100914E,680,2,4,0.0,0.0,0.0
1009160C,681,0,1,0.0,0.0,0.0
1009166D,682,0,3,0.0,0.0,0.0
1009191C,683,1,0,0.0,0.0,0.0
1009208B,684,0,1,0.0,0.0,0.0
100920B,685,0,2,0.0,0.0,0.0
1009217D,686,1,3,0.0,0.0,0.0
1009223E,687,0,4,0.0,0.0,0.0
100922D,688,0,4,0.0,0.0,0.0
1009243C,689,2,4,0.0,0.0,0.0
1009244D,690,1,1,0.0,0.0,0.0
100924C,691,0,4,0.0,0.0,0.0
1009265B,692,2,1,0.0,0.0,0.0
100930B,693,0,2,0.0,0.0,0.0
1009321B,694,0,4,0.0,0.0,0.0
1009327B,695,0,4,0.0,0.0,0.0
1009447E,696,0,3,0.0,0.0,0.0
100949C,697,2,4,0.0,0.0,0.0
1009562B,698,1,3,0.0,0.0,0.0
10095635D,699,2,4,0.0,0.0,0.0
10095E,700,0,1,0.0,0.0,0.0
1009637B,701,1,2,0.0,0.0,0.0
100963B,702,2,4,0.0,0.0,0.0
100964A,703,2,0,0.0,0.0,0.0
1009652E,704,0,2,0.0,0.0,0.0
1009654A,705,0,1,0.0,0.0,0.0
1009675B,706,0,4,0.0,0.0,0.0
1009677C,707,0,2,0.0,0.0,0.0
1009684A,708,1,1,0.0,0.0,0.0
100974C,709,0,4,0.0,0.0,0.0
1009760B,710,1,4,0.0,0.0,0.0
10097736C,711,0,3,0.5,302.9,19.2
100978B,712,0,4,0.0,0.0,0.0
10097B,713,2,3,0.0,0.0,0.0
100980B,714,0,4,0.0,0.0,0.0
1009815C,715,1,3,0.0,0.0,0.0
1009822B,716,0,3,0.0,0.0,0.0
1009840B,717,0,0,0.0,0.0,0.0
1009853E,718,2,1,0.0,0.0,0.0
1009854C,719,0,2,0.0,0.0,0.0
100985C,720,1,4,0.0,0.0,0.0
1009921A,721,2,4,0.0,0.0,0.0
1009922B,722,2,1,0.0,0.0,0.0
1009945C,723,0,0,0.0,0.0,0.0
1009947A,724,0,1,0.0,0.0,0.0
100994D,725,0,4,0.0,0.0,0.0
100995B,726,2,4,0.0,0.0,0.0
1009963B,727,0,2,0.0,0.0,0.0
100997A,728,0,0,0.0,0.0,0.0
1009983C,729,0,4,0.0,0.0,0.0
100998B,730,0,4,0.0,0.0,0.0
10099C,731,0,4,0.0,0.0,0.0
1010011C,732,0,0,0.0,0.0,0.0
10100196E,733,0,4,0.0,0.0,0.0
1010031C,734,2,2,0.0,0.0,0.0
1010033E,735,1,2,0.0,0.0,0.0
1010119A,736,0,2,0.0,0.0,0.0
101011D,737,0,3,0.0,0.0,0.0
1010124C,738,2,4,0.0,0.0,0.0
1010147B,739,0,3,0.0,0.0,0.0
1010151E,740,0,4,0.0,0.0,0.0
1010158E,741,0,3,0.0,0.0,0.0
101017E,742,1,3,0.0,0.0,0.0
1010205C,743,0,4,0.0,0.0,0.0
1010221D,744,0,4,0.0,0.0,0.0
1010234D,745,2,4,0.0,0.0,0.0
1010253E,746,1,3,0.0,0.0,0.0
1010264A,747,2,2,0.0,0.0,0.0
1010284A,748,0,4,1.0,319.05,18.15
1010298D,749,0,4,0.0,0.0,0.0
1010319A,750,2,3,0.0,0.0,0.0
1010325C,751,0,4,0.0,0.0,0.0
1010337B,752,0,4,0.0,0.0,0.0
1010338D,753,0,4,0.0,0.0,0.0
101034B,754,0,2,0.0,0.0,0.0
1010356C,755,0,1,0.0,0.0,0.0
1010367E,756,1,4,0.0,0.0,0.0
1010371B,757,0,4,1.0,1548.4,35.4
1010380B,758,1,4,0.0,0.0,0.0
1010412D,759,0,2,0.0,0.0,0.0
1010418E,760,0,4,0.0,0.0,0.0
1010423E,761,0,3,0.0,0.0,0.0
1010429E,762,2,2,0.0,0.0,0.0
101043D,763,2,3,0.0,0.0,0.0
1010448A,764,0,3,0.0,0.0,0.0
10105065A,765,1,4,0.0,0.0,0.0
1010516E,766,2,4,0.0,0.0,0.0
1010517C,767,2,4,0.0,0.0,0.0
1010518E,768,0,1,0.0,0.0,0.0
101053C,769,2,3,0.0,0.0,0.0
1010551A,770,0,1,0.0,0.0,0.0
1010583C,771,2,4,0.0,0.0,0.0
1010598A,772,0,4,0.0,0.0,0.0
10105D,773,0,2,0.0,0.0,0.0
1010605D,774,0,3,0.0,0.0,0.0
1010620B,775,1,3,0.0,0.0,0.0
101065D,776,0,2,0.0,0.0,0.0
1010661C,777,0,1,1.0,3091.2,39.7
1010671E,778,2,3,0.0,0.0,0.0
1010678A,779,0,1,0.0,0.0,0.0
101069D,780,0,4,0.0,0.0,0.0
1010701B,781,0,1,0.0,0.0,0.0
1010703C,782,1,4,0.0,0.0,0.0
1010709B,783,0,4,0.0,0.0,0.0
1010722D,784,0,1,0.0,0.0,0.0
1010725D,785,0,4,0.0,0.0,0.0
1010733B,786,0,4,0.0,0.0,0.0
1010741E,787,2,4,0.0,0.0,0.0
1010749B,788,0,0,0.0,0.0,0.0
1010750A,789,1,2,0.0,0.0,0.0
1010789A,790,0,0,0.0,0.0,0.0
101079C,791,2,1,0.0,0.0,0.0
1010800A,792,0,1,0.0,0.0,0.0
1010808E,793,0,4,0.0,0.0,0.0
1010810C,794,1,0,0.0,0.0,0.0
101083E,795,0,4,0.0,0.0,0.0
1010840A,796,2,2,0.0,0.0,0.0
1010848D,797,0,4,0.0,0.0,0.0
1010863C,798,1,4,0.0,0.0,0.0
1010907A,799,0,1,0.0,0.0,0.0
1010914B,800,1,4,0.0,0.0,0.0
1010930D,801,1,4,0.0,0.0,0.0
1010946A,802,2,2,0.0,0.0,0.0
1010953C,803,0,1,0.0,0.0,0.0
1010972B,804,0,1,0.0,0.0,0.0
1010976D,805,0,4,0.0,0.0,0.0
1010982A,806,2,1,0.0,0.0,0.0
101100A,807,1,4,0.5,303.8,31.0
101101D,808,1,3,0.0,0.0,0.0
1011027E,809,0,3,0.0,0.0,0.0
1011072C,810,1,2,0.0,0.0,0.0
1011076B,811,1,4,0.0,0.0,0.0
1011091D,812,2,3,0.0,0.0,0.0
101110E,813,0,3,1.0,830.3,7.3
1011115B,814,2,4,0.0,0.0,0.0
1011119D,815,2,4,0.0,0.0,0.0
1011127D,816,0,4,0.0,0.0,0.0
101113C,817,2,4,0.0,0.0,0.0
1011160D,818,1,4,0.0,0.0,0.0
1011172B,819,1,4,0.0,0.0,0.0
1011194E,820,0,2,0.0,0.0,0.0
1011198E,821,0,4,0.0,0.0,0.0
1011230D,822,0,3,0.0,0.0,0.0
1011273E,823,0,1,0.0,0.0,0.0
1011282C,824,1,4,0.0,0.0,0.0
1011292D,825,1,4,0.0,0.0,0.0
1011373E,826,2,4,0.0,0.0,0.0
1011387D,827,1,2,0.0,0.0,0.0
1011394C,828,0,4,0.0,0.0,0.0
10113A,829,2,3,0.0,0.0,0.0
1011407C,830,1,2,0.0,0.0,0.0
1011446D,831,1,2,0.0,0.0,0.0
101145B,832,0,4,0.0,0.0,0.0
101146A,833,0,4,0.0,0.0,0.0
101147B,834,2,4,0.0,0.0,0.0
1011482A,835,0,1,0.0,0.0,0.0
1011502E,836,0,4,0.0,0.0,0.0
1011507A,837,1,4,0.0,0.0,0.0
1011527D,838,2,1,0.0,0.0,0.0
1011531B,839,0,4,0.0,0.0,0.0
101153E,840,0,3,0.0,0.0,0.0
1011567D,841,1,4,0.0,0.0,0.0
1011583D,842,2,4,0.0,0.0,0.0
1011585D,843,0,4,0.0,0.0,0.0
10115882E,844,0,4,0.0,0.0,0.0
1011607C,845,2,4,0.0,0.0,0.0
1011622D,846,1,4,0.0,0.0,0.0
1011624B,847,0,3,0.0,0.0,0.0
1011646E,848,0,1,0.0,0.0,0.0
1011647B,849,2,4,0.0,0.0,0.0
1011666A,850,0,4,0.0,0.0,0.0
101166E,851,2,0,0.0,0.0,0.0
1011674E,852,0,4,0.0,0.0,0.0
101167B,853,0,4,0.0,0.0,0.0
1011680A,854,0,2,0.0,0.0,0.0
1011689A,855,1,4,0.0,0.0,0.0
101168B,856,2,4,0.0,0.0,0.0
1011702B,857,0,4,0.0,0.0,0.0
1011723B,858,2,1,0.0,0.0,0.0
1011749D,859,0,4,0.0,0.0,0.0
1011756D,860,0,3,0.0,0.0,0.0
1011767B,861,0,4,0.0,0.0,0.0
1011770C,862,0,1,0.0,0.0,0.0
1011783A,863,2,4,0.0,0.0,0.0
101180E,864,0,1,0.0,0.0,0.0
1011811B,865,0,4,0.5,831.4,52.4
1011827A,866,0,2,0.0,0.0,0.0
1011848A,867,0,1,0.0,0.0,0.0
101184D,868,0,4,0.3333333333333333,204.9,4.1
1011855C,869,1,2,0.0,0.0,0.0
1011862B,870,1,3,0.0,0.0,0.0
101186A,871,1,2,0.0,0.0,0.0
1011910A,872,1,4,0.0,0.0,0.0
1011914A,873,2,2,0.0,0.0,0.0
101192C,874,0,1,0.0,0.0,0.0
101193C,875,0,4,0.0,0.0,0.0
1011948E,876,2,3,0.0,0.0,0.0
1011953E,877,2,3,0.0,0.0,0.0
1011973A,878,1,4,0.0,0.0,0.0
101197C,879,0,1,0.0,0.0,0.0
1011985D,880,0,3,0.0,0.0,0.0
1011996D,881,2,4,0.0,0.0,0.0
1011999C,882,0,4,0.0,0.0,0.0
101199C,883,0,4,0.0,0.0,0.0
1012002B,884,1,3,0.0,0.0,0.0
1012040E,885,2,1,0.0,0.0,0.0
1012044A,886,2,4,0.0,0.0,0.0
1012048D,887,2,4,0.0,0.0,0.0
101204B,888,0,3,0.0,0.0,0.0
10120B,889,1,1,0.0,0.0,0.0
1012114E,890,0,3,0.0,0.0,0.0
1012117C,891,1,4,0.0,0.0,0.0
1012120A,892,2,3,0.0,0.0,0.0
101214D,893,0,2,0.0,0.0,0.0
1012165D,894,2,4,0.0,0.0,0.0
1012168B,895,0,4,0.0,0.0,0.0
1012181E,896,1,1,0.0,0.0,0.0
1012188E,897,0,4,0.0,0.0,0.0
1012192C,898,0,1,0.0,0.0,0.0
1012195A,899,0,4,0.0,0.0,0.0
1012197A,900,0,4,0.0,0.0,0.0
1012201C,901,1,1,0.0,0.0,0.0
1012204E,902,0,1,0.0,0.0,0.0
1012205C,903,1,3,0.0,0.0,0.0
101222A,904,0,4,0.0,0.0,0.0
1012230C,905,2,2,0.0,0.0,0.0
1012231D,906,2,3,0.0,0.0,0.0
1012250D,907,0,1,0.0,0.0,0.0
101226D,908,2,3,0.0,0.0,0.0
1012270D,909,0,3,0.0,0.0,0.0
1012273E,910,0,0,0.0,0.0,0.0
1012279B,911,0,1,0.0,0.0,0.0
1012318C,912,1,0,0.0,0.0,0.0
1012345D,913,2,4,0.0,0.0,0.0
1012370D,914,0,3,0.0,0.0,0.0
1012385E,915,0,3,0.0,0.0,0.0
1012395A,916,0,1,0.0,0.0,0.0
101239B,917,2,2,0.0,0.0,0.0
1012414C,918,2,1,0.0,0.0,0.0
1012422D,919,2,3,0.0,0.0,0.0
1012428A,920,2,0,0.0,0.0,0.0
1012484B,921,2,4,0.0,0.0,0.0
101248A,922,2,1,0.0,0.0,0.0
101253B,923,0,4,0.0,0.0,0.0
101254D,924,1,3,0.0,0.0,0.0
1012555C,925,2,0,0.0,0.0,0.0
1012604D,926,0,3,0.0,0.0,0.0
1012605C,927,2,4,1.0,570.3,34.45
1012617B,928,1,3,0.0,0.0,0.0
1012631E,929,0,4,0.0,0.0,0.0
1012637A,930,0,4,0.0,0.0,0.0
1012643C,931,0,2,0.0,0.0,0.0
1012647D,932,0,4,0.0,0.0,0.0
101264A,933,2,4,0.0,0.0,0.0
10126503B,934,1,3,0.0,0.0,0.0
1012669D,935,0,3,0.0,0.0,0.0
1012707A,936,0,4,0.0,0.0,0.0
1012712B,937,0,1,0.0,0.0,0.0
101271E,938,0,4,0.0,0.0,0.0
1012721E,939,2,4,0.0,0.0,0.0
101274B,940,0,1,0.0,0.0,0.0
1012753C,941,2,4,0.0,0.0,0.0
101275B,942,0,0,0.0,0.0,0.0
1012764E,943,2,2,0.0,0.0,0.0
1012790E,944,0,4,0.0,0.0,0.0
10127B,945,2,1,0.0,0.0,0.0
1012828D,946,0,0,0.0,0.0,0.0
101282B,947,0,4,0.0,0.0,0.0
1012833E,948,0,4,0.0,0.0,0.0
1012865C,949,2,2,0.0,0.0,0.0
1012877A,950,0,1,0.0,0.0,0.0
1012889E,951,0,4,0.0,0.0,0.0
1012892C,952,2,4,0.0,0.0,0.0
1012922E,953,0,1,0.0,0.0,0.0
101292C,954,2,2,0.0,0.0,0.0
101293E,955,2,4,0.0,0.0,0.0
1012943D,956,0,2,0.0,0.0,0.0
1012944C,957,0,2,0.0,0.0,0.0
1012957D,958,0,4,0.0,0.0,0.0
1012958C,959,2,4,0.0,0.0,0.0
101295A,960,2,3,0.0,0.0,0.0
1012969C,961,1,4,0.0,0.0,0.0
101298B,962,0,3,0.0,0.0,0.0
10129C,963,2,2,0.0,0.0,0.0
1013017A,964,0,1,0.0,0.0,0.0
101301E,965,0,2,0.0,0.0,0.0
1013035B,966,2,4,0.0,0.0,0.0
101303A,967,2,0,0.0,0.0,0.0
1013044D,968,0,3,0.0,0.0,0.0
1013074A,969,1,4,0.0,0.0,0.0
1013084B,970,0,2,0.0,0.0,0.0
101308C,971,0,4,0.0,0.0,0.0
1013120C,972,0,2,0.0,0.0,0.0
1013122A,973,2,4,0.0,0.0,0.0
1013123E,974,2,4,0.0,0.0,0.0
1013144C,975,0,4,0.0,0.0,0.0
1013161D,976,0,4,0.0,0.0,0.0
1013172A,977,1,2,0.0,0.0,0.0
1013196C,978,0,4,0.0,0.0,0.0
10131D,979,0,4,0.0,0.0,0.0
1013205C,980,2,3,0.0,0.0,0.0
1013207A,981,0,4,0.0,0.0,0.0
101320B,982,1,3,0.0,0.0,0.0
1013231B,983,1,4,0.0,0.0,0.0
1013234A,984,2,1,0.0,0.0,0.0
1013243D,985,1,1,0.0,0.0,0.0
101327D,986,2,4,0.0,0.0,0.0
1013294C,987,1,0,0.0,0.0,0.0
1013299E,988,1,0,0.0,0.0,0.0
101329D,989,1,4,0.0,0.0,0.0
1013316E,990,2,2,0.0,0.0,0.0
1013331B,991,0,3,0.0,0.0,0.0
1013332D,992,0,4,0.0,0.0,0.0
1013337B,993,0,3,0.0,0.0,0.0
1013352A,994,2,1,0.0,0.0,0.0
1013355C,995,0,2,0.0,0.0,0.0
101335E,996,0,4,0.0,0.0,0.0
1013372C,997,0,3,0.0,0.0,0.0
1013391E,998,1,4,0.0,0.0,0.0
101339A,999,0,0,0.0,0.0,0.0
1013419C,1000,1,4,0.0,0.0,0.0
1013435D,1001,0,0,0.0,0.0,0.0
101343E,1002,0,0,0.0,0.0,0.0
1013457C,1003,1,3,0.0,0.0,0.0
1013468E,1004,2,4,0.0,0.0,0.0
101346D,1005,0,2,0.0,0.0,0.0
1013480C,1006,1,3,0.0,0.0,0.0
101348B,1007,0,4,0.0,0.0,0.0
1013491E,1008,2,4,0.0,0.0,0.0
1013526E,1009,1,1,0.0,0.0,0.0
1013537C,1010,0,2,0.0,0.0,0.0
1013595A,1011,0,4,0.0,0.0,0.0
101362D,1012,0,3,0.0,0.0,0.0
1013650D,1013,2,3,0.0,0.0,0.0
1013659C,1014,0,3,0.0,0.0,0.0
1013660A,1015,2,2,0.0,0.0,0.0
1013675B,1016,0,3,0.0,0.0,0.0
1013682B,1017,0,0,0.0,0.0,0.0
1013691B,1018,1,4,0.0,0.0,0.0
1013692C,1019,0,1,0.0,0.0,0.0
1013705C,1020,0,4,0.0,0.0,0.0
1013749B,1021,2,2,0.0,0.0,0.0
1013750B,1022,0,2,0.0,0.0,0.0
101376E,1023,0,4,0.0,0.0,0.0
1013778B,1024,1,1,0.0,0.0,0.0
101379B,1025,0,4,0.0,0.0,0.0
101380E,1026,0,1,0.0,0.0,0.0
101381D,1027,0,4,0.0,0.0,0.0
1013833A,1028,0,4,0.0,0.0,0.0
1013839B,1029,2,4,0.0,0.0,0.0
1013852E,1030,0,4,0.0,0.0,0.0
1013896A,1031,1,1,0.0,0.0,0.0
101389D,1032,1,4,0.0,0.0,0.0
101390E,1033,2,3,0.0,0.0,0.0
101391C,1034,1,3,0.0,0.0,0.0
1013929D,1035,2,2,0.0,0.0,0.0
1013938E,1036,2,3,0.0,0.0,0.0
1013940A,1037,0,4,0.0,0.0,0.0
1013964D,1038,0,4,0.0,0.0,0.0
1013971D,1039,2,1,0.0,0.0,0.0
1013985C,1040,0,1,0.0,0.0,0.0
1014006D,1041,0,4,0.0,0.0,0.0
1014039E,1042,2,4,0.0,0.0,0.0
1014043E,1043,2,4,0.0,0.0,0.0
1014051E,1044,1,3,0.0,0.0,0.0
1014056D,1045,2,4,0.0,0.0,0.0
1014085A,1046,0,2,0.0,0.0,0.0
1014092E,1047,2,1,0.0,0.0,0.0
1014105A,1048,2,4,0.0,0.0,0.0
101410C,1049,2,4,0.0,0.0,0.0
1014124E,1050,1,4,0.0,0.0,0.0
1014174B,1051,2,3,0.0,0.0,0.0
101418C,1052,2,4,0.0,0.0,0.0
1014197E,1053,0,1,0.0,0.0,0.0
1014209D,1054,2,3,0.0,0.0,0.0
1014229B,1055,0,2,0.0,0.0,0.0
1014231E,1056,0,3,0.0,0.0,0.0
1014244C,1057,2,2,0.0,0.0,0.0
1014248A,1058,0,4,0.0,0.0,0.0
101424C,1059,2,4,0.0,0.0,0.0
1014273E,1060,1,4,0.0,0.0,0.0
101428B,1061,2,4,0.0,0.0,0.0
1014315A,1062,2,3,0.0,0.0,0.0
101432E,1063,2,4,0.0,0.0,0.0
1014334B,1064,0,4,0.0,0.0,0.0
1014335C,1065,0,4,0.0,0.0,0.0
1014353D,1066,0,4,0.0,0.0,0.0
1014361E,1067,0,2,0.0,0.0,0.0
1014363E,1068,1,3,0.0,0.0,0.0
1014369B,1069,0,4,0.0,0.0,0.0
101436C,1070,0,4,0.0,0.0,0.0
1014390C,1071,0,4,0.0,0.0,0.0
1014452B,1072,1,3,0.0,0.0,0.0
1014456C,1073,0,2,0.0,0.0,0.0
1014458D,1074,2,1,0.0,0.0,0.0
1014459E,1075,0,3,0.0,0.0,0.0
1014468C,1076,2,4,0.0,0.0,0.0
101446E,1077,2,0,0.0,0.0,0.0
101449C,1078,0,4,0.0,0.0,0.0
1014506A,1079,2,2,0.0,0.0,0.0
1014518D,1080,1,2,0.0,0.0,0.0
1014527C,1081,2,1,0.0,0.0,0.0
1014532A,1082,2,2,0.0,0.0,0.0
1014540A,1083,0,2,0.0,0.0,0.0
1014547C,1084,0,1,0.0,0.0,0.0
1014551E,1085,0,2,0.0,0.0,0.0
101456C,1086,0,4,1.0,732.6,5.5
101459E,1087,2,4,0.0,0.0,0.0
1014715E,1088,1,2,0.0,0.0,0.0
1014722D,1089,0,4,0.0,0.0,0.0
1014734E,1090,0,4,0.0,0.0,0.0
101473C,1091,0,3,0.0,0.0,0.0
1014747A,1092,1,2,0.0,0.0,0.0
1014749C,1093,0,4,0.0,0.0,0.0
1014768E,1094,0,4,0.0,0.0,0.0
1014791C,1095,2,1,0.0,0.0,0.0
1014806C,1096,0,4,0.0,0.0,0.0
1014831C,1097,0,2,0.0,0.0,0.0
1014847A,1098,1,3,0.0,0.0,0.0
10148934A,1099,1,2,0.0,0.0,0.0
101489D,1100,0,2,0.0,0.0,0.0
1014900C,1101,0,3,0.0,0.0,0.0
1014902E,1102,1,4,0.0,0.0,0.0
1014941A,1103,2,2,0.0,0.0,0.0
1014955D,1104,0,4,0.0,0.0,0.0
1014968C,1105,0,1,0.0,0.0,0.0
1014979E,1106,0,2,0.0,0.0,0.0
101498D,1107,1,4,0.0,0.0,0.0
1015014D,1108,1,1,0.0,0.0,0.0
1015026A,1109,0,3,0.0,0.0,0.0
1015027B,1110,0,4,0.0,0.0,0.0
1015040A,1111,0,4,0.0,0.0,0.0
101504E,1112,1,4,0.0,0.0,0.0
1015052B,1113,2,3,0.0,0.0,0.0
1015058E,1114,0,4,0.0,0.0,0.0
1015065E,1115,0,2,0.0,0.0,0.0
1015087E,1116,1,2,0.0,0.0,0.0
1015092E,1117,2,1,0.0,0.0,0.0
1015095B,1118,0,4,0.0,0.0,0.0
101509D,1119,2,4,0.0,0.0,0.0
1015123D,1120,2,0,0.0,0.0,0.0
101515D,1121,0,2,0.0,0.0,0.0
1015162A,1122,0,4,0.0,0.0,0.0
1015240E,1123,2,3,0.0,0.0,0.0
1015245C,1124,0,4,0.0,0.0,0.0
101525A,1125,0,4,0.0,0.0,0.0
1015268E,1126,0,4,0.0,0.0,0.0
101528A,1127,0,0,0.0,0.0,0.0
1015338E,1128,1,4,0.0,0.0,0.0
1015359E,1129,1,3,0.0,0.0,0.0
1015367A,1130,1,4,0.0,0.0,0.0
1015384A,1131,0,0,0.0,0.0,0.0
1015390C,1132,0,1,0.0,0.0,0.0
1015392C,1133,2,1,0.0,0.0,0.0
101539E,1134,0,3,0.0,0.0,0.0
1015401A,1135,2,4,0.0,0.0,0.0
1015463C,1136,0,4,0.0,0.0,0.0
1015478D,1137,2,4,0.0,0.0,0.0
101547E,1138,0,2,0.0,0.0,0.0
1015482D,1139,0,4,0.0,0.0,0.0
1015488D,1140,0,1,0.0,0.0,0.0
1015490A,1141,0,1,0.0,0.0,0.0
1015498B,1142,0,4,0.0,0.0,0.0
1015504C,1143,0,2,0.0,0.0,0.0
10155139D,1144,0,4,0.0,0.0,0.0
1015514C,1145,1,4,0.0,0.0,0.0
1015521D,1146,0,4,0.0,0.0,0.0
1015572B,1147,2,1,0.0,0.0,0.0
1015606C,1148,2,4,0.0,0.0,0.0
101563A,1149,0,4,0.0,0.0,0.0
1015655C,1150,1,4,0.0,0.0,0.0
1015675A,1151,0,4,0.0,0.0,0.0
1015686E,1152,2,4,0.0,0.0,0.0
1015694D,1153,1,1,0.0,0.0,0.0
1015722C,1154,0,4,0.0,0.0,0.0
1015724E,1155,1,2,0.0,0.0,0.0
1015739D,1156,0,4,0.07142857142857142,355.1,6.2
101573B,1157,0,4,0.0,0.0,0.0
1015740A,1158,1,4,0.0,0.0,0.0
1015749C,1159,2,4,0.0,0.0,0.0
1015752B,1160,0,4,0.0,0.0,0.0
1015761D,1161,2,2,0.0,0.0,0.0
1015772B,1162,0,1,0.0,0.0,0.0
1015778D,1163,0,1,0.0,0.0,0.0
1015788A,1164,2,3,0.0,0.0,0.0
1015829E,1165,0,3,0.0,0.0,0.0
101582E,1166,1,3,0.0,0.0,0.0
101583E,1167,0,4,0.0,0.0,0.0
1015861E,1168,2,4,0.0,0.0,0.0
1015864D,1169,1,4,0.0,0.0,0.0
1015879B,1170,0,4,0.0,0.0,0.0
1015935B,1171,1,4,0.0,0.0,0.0
1015955B,1172,0,4,0.0,0.0,0.0
1015959B,1173,0,4,0.0,0.0,0.0
1015973A,1174,0,2,0.0,0.0,0.0
1015994C,1175,2,2,0.0,0.0,0.0
1015995E,1176,1,3,0.0,0.0,0.0
1016010A,1177,0,0,0.0,0.0,0.0
1016036B,1178,1,2,0.0,0.0,0.0
101603E,1179,2,4,0.0,0.0,0.0
101604D,1180,0,3,0.0,0.0,0.0
1016055E,1181,1,1,0.0,0.0,0.0
1016106B,1182,0,2,0.0,0.0,0.0
1016166E,1183,2,0,0.0,0.0,0.0
1016169E,1184,0,1,0.0,0.0,0.0
1016189C,1185,2,4,0.0,0.0,0.0
1016213B,1186,1,4,0.0,0.0,0.0
1016261E,1187,0,1,0.0,0.0,0.0
1016276B,1188,2,4,0.0,0.0,0.0
1016281D,1189,1,4,0.0,0.0,0.0
1016287A,1190,0,4,0.0,0.0,0.0
1016297D,1191,2,4,0.0,0.0,0.0
1016302B,1192,0,2,0.0,0.0,0.0
1016307D,1193,1,3,0.0,0.0,0.0
1016315C,1194,0,4,0.0,0.0,0.0
101631D,1195,0,4,0.0,0.0,0.0
1016327A,1196,0,3,0.0,0.0,0.0
1016337B,1197,1,3,0.0,0.0,0.0
1016341B,1198,2,1,0.0,0.0,0.0
1016344E,1199,0,4,0.0,0.0,0.0
1016367E,1200,1,3,0.0,0.0,0.0
1016380C,1201,0,2,0.0,0.0,0.0
1016391C,1202,0,1,0.0,0.0,0.0
1016395D,1203,0,4,0.25,1646.6,33.0
1016399D,1204,2,1,0.0,0.0,0.0
1016406E,1205,1,1,0.0,0.0,0.0
1016412D,1206,1,1,0.0,0.0,0.0
1016426C,1207,0,1,0.0,0.0,0.0
1016440B,1208,2,2,0.0,0.0,0.0
1016450A,1209,0,4,0.0,0.0,0.0
